0.15
0.22
0.18
0.15
0.18
0.21
0.16
0.16
0.15
0.12
0.12
0.12
0.11
0.13
0.16
0.20
0.20
0.18
0.18
0.19
0.19
0.19
0.19
0.18
0.17
0.16
0.14
0.10
0.09
0.09
0.07
0.10
0.08
0.07
0.08
0.07
0.08
0.10
0.13
0.14
0.16
0.16
0.16
0.13
0.14
0.16
0.16
0.16
0.14
0.15
0.14
0.15
0.11
0.09
0.09
0.08
0.08
0.09
0.08
0.09
0.07
0.07
0.08
0.09
0.09
0.10
0.09
0.09
0.09
0.09
0.09
0.12
0.11
0.11
0.11
0.12
0.12
0.13
0.13
0.14
0.14
0.12
0.12
0.24
0.34
0.38
0.36
